TALUKA_NAME,target_crop,soil_moisture
Rahta,SUGARCANE,0.796684348
Rahta,SUGARCANE,0.865235482
Rahta,SUGARCANE,0.896100939
Rahta,SUGARCANE,0.796827861
Rahta,SUGARCANE,0.925154244
Rahta,SUGARCANE,0.824369808
Rahta,SUGARCANE,0.827976661
Rahta,SUGARCANE,0.821471193
Rahta,SUGARCANE,0.727793863
Rahta,SUGARCANE,0.844428715
Rahta,SUGARCANE,0.858156109
Rahta,SUGARCANE,0.773712174
Rahta,SUGARCANE,0.863273816
Rahta,SUGARCANE,0.725658451
Rahta,SUGARCANE,0.990236382
Rahta,SUGARCANE,0.84126262
Rahta,SUGARCANE,0.968661148
Rahta,SUGARCANE,0.943861998
Rahta,SUGARCANE,0.877372356
Rahta,SUGARCANE,0.823042161
Rahta,SUGARCANE,0.970142623
Rahta,SUGARCANE,0.854567058
Rahta,SUGARCANE,0.935015522
Rahta,SUGARCANE,0.740694807
Rahta,SUGARCANE,0.929148419
Rahta,SUGARCANE,0.769450505
Rahta,SUGARCANE,0.881718834
Rahta,SUGARCANE,0.865049999
Rahta,SUGARCANE,0.706467837
Rahta,SUGARCANE,0.914968109
Rahta,SUGARCANE,0.845873711
Rahta,SUGARCANE,0.859005828
Rahta,SUGARCANE,0.894380386
Rahta,SUGARCANE,0.968931694
Rahta,SUGARCANE,0.880611665
Rahta,SUGARCANE,0.882055674
Rahta,SUGARCANE,0.701071467
Rahta,SUGARCANE,0.980455125
Rahta,SUGARCANE,0.740650505
Rahta,SUGARCANE,0.700336867
Rahta,SUGARCANE,0.969513558
Rahta,SUGARCANE,0.75816658
Rahta,SUGARCANE,0.828526472
Rahta,SUGARCANE,0.888858357
Rahta,SUGARCANE,0.885656183
Rahta,SUGARCANE,0.704726978
Rahta,SUGARCANE,0.952120936
Rahta,SUGARCANE,0.970192012
Rahta,SUGARCANE,0.81313898
Rahta,SUGARCANE,0.919728445
Rahta,SUGARCANE,0.902106524
Rahta,SUGARCANE,0.759832555
Rahta,SUGARCANE,0.920037975
Rahta,SUGARCANE,0.893518195
Rahta,SUGARCANE,0.857149691
Rahta,SUGARCANE,0.805981896
Rahta,SUGARCANE,0.926704654
Rahta,SUGARCANE,0.863775905
Rahta,SUGARCANE,0.886229504
Rahta,SUGARCANE,0.77345144
Rahta,SUGARCANE,0.871968748
Rahta,SUGARCANE,0.823719902
Rahta,SUGARCANE,0.853558046
Rahta,SUGARCANE,0.927292934
Rahta,SUGARCANE,0.742138031
Rahta,SUGARCANE,0.985671614
Rahta,SUGARCANE,0.812780204
Rahta,SUGARCANE,0.984698279
Rahta,SUGARCANE,0.858842403
Rahta,SUGARCANE,0.728501487
Rahta,SUGARCANE,0.951533515
Rahta,SUGARCANE,0.933264089
Rahta,SUGARCANE,0.798558758
Rahta,SUGARCANE,0.892685285
Rahta,SUGARCANE,0.9572602
Rahta,SUGARCANE,0.712767081
Rahta,SUGARCANE,0.86650864
Rahta,SUGARCANE,0.965075658
Rahta,SUGARCANE,0.980129074
Rahta,SUGARCANE,0.84319247
Rahta,SUGARCANE,0.985944217
Rahta,SUGARCANE,0.739944049
Rahta,SUGARCANE,0.945747112
Rahta,SUGARCANE,0.903853252
Rahta,SUGARCANE,0.824720356
Rahta,SUGARCANE,0.742530964
Rahta,SUGARCANE,0.96606243
Rahta,SUGARCANE,0.761430093
Rahta,SUGARCANE,0.972258489
Rahta,SUGARCANE,0.83661774
Rahta,SUGARCANE,0.79221049
Rahta,SUGARCANE,0.761097411
Rahta,SUGARCANE,0.976743343
Rahta,SUGARCANE,0.955174984
Rahta,SUGARCANE,0.920721809
Rahta,SUGARCANE,0.863677864
Rahta,SUGARCANE,0.924479879
Rahta,SUGARCANE,0.703209234
Rahta,SUGARCANE,0.879604063
Rahta,SUGARCANE,0.998323924
Rahta,SUGARCANE,0.946122279
Rahta,SUGARCANE,0.807325524
Rahta,SUGARCANE,0.937556407
Rahta,SUGARCANE,0.878180727
Rahta,SUGARCANE,0.906999682
Rahta,SUGARCANE,0.867835643
Rahta,SUGARCANE,0.913538941
Rahta,SUGARCANE,0.934735312
Rahta,SUGARCANE,0.837641016
Rahta,SUGARCANE,0.706084416
Rahta,SUGARCANE,0.891516778
Rahta,SUGARCANE,0.766216839
Rahta,SUGARCANE,0.904452025
Rahta,SUGARCANE,0.920368575
Rahta,SUGARCANE,0.765141712
Rahta,SUGARCANE,0.916118425
Rahta,SUGARCANE,0.962439631
Rahta,SUGARCANE,0.984578922
Rahta,SUGARCANE,0.856092063
Rahta,SUGARCANE,0.79411805
Rahta,SUGARCANE,0.750968712
Rahta,SUGARCANE,0.893941269
Rahta,SUGARCANE,0.841256806
Rahta,SUGARCANE,0.743676724
Rahta,SUGARCANE,0.959865818
Rahta,SUGARCANE,0.847988948
Rahta,SUGARCANE,0.898527455
Rahta,SUGARCANE,0.716540921
Rahta,SUGARCANE,0.985751477
Rahta,SUGARCANE,0.827753001
Rahta,SUGARCANE,0.988001208
Rahta,SUGARCANE,0.783414611
Rahta,SUGARCANE,0.928718335
Rahta,SUGARCANE,0.962156498
Rahta,SUGARCANE,0.809227847
Rahta,SUGARCANE,0.863640635
Rahta,SUGARCANE,0.869526255
Rahta,SUGARCANE,0.926031511
Rahta,SUGARCANE,0.976379075
Rahta,SUGARCANE,0.852977809
Rahta,SUGARCANE,0.912106629
Rahta,SUGARCANE,0.912156177
Rahta,SUGARCANE,0.741634624
Rahta,SUGARCANE,0.717029638
Rahta,SUGARCANE,0.717733233
Rahta,SUGARCANE,0.810852228
Rahta,SUGARCANE,0.816493849
Rahta,SUGARCANE,0.835487479
Rahta,SUGARCANE,0.79202628
Rahta,SUGARCANE,0.933678984
Rahta,SUGARCANE,0.743827899
Rahta,SUGARCANE,0.937614213
Rahta,SUGARCANE,0.816495553
Rahta,SUGARCANE,0.946498628
Rahta,SUGARCANE,0.950393599
Rahta,SUGARCANE,0.921856348
Rahta,SUGARCANE,0.812851472
Rahta,SUGARCANE,0.857258505
Rahta,SUGARCANE,0.820654828
Rahta,SUGARCANE,0.897747833
Rahta,SUGARCANE,0.80500938
Rahta,SUGARCANE,0.834690133
Rahta,SUGARCANE,0.852331864
Rahta,SUGARCANE,0.826210409
Rahta,SUGARCANE,0.779571559
Rahta,SUGARCANE,0.928222111
Rahta,SUGARCANE,0.90472944
Rahta,SUGARCANE,0.897016859
Rahta,SUGARCANE,0.832035243
Rahta,SUGARCANE,0.998302809
Rahta,SUGARCANE,0.732259194
Rahta,SUGARCANE,0.854341402
Rahta,SUGARCANE,0.833535533
Rahta,SUGARCANE,0.790460921
Rahta,SUGARCANE,0.822573597
Rahta,SUGARCANE,0.912105019
Rahta,SUGARCANE,0.910974829
Rahta,SUGARCANE,0.917037975
Rahta,SUGARCANE,0.805516799
Rahta,SUGARCANE,0.840405937
Rahta,SUGARCANE,0.771993422
Rahta,SUGARCANE,0.729566336
Rahta,SUGARCANE,0.904153726
Rahta,SUGARCANE,0.700217778
Rahta,SUGARCANE,0.852658507
Rahta,SUGARCANE,0.96303632
Rahta,SUGARCANE,0.701908928
Rahta,SUGARCANE,0.788926388
Rahta,SUGARCANE,0.829311819
Rahta,SUGARCANE,0.816432939
Rahta,SUGARCANE,0.925903784
Rahta,SUGARCANE,0.818669678
Rahta,SUGARCANE,0.803442
Rahta,SUGARCANE,0.971599191
Rahta,SUGARCANE,0.998507611
Rahta,SUGARCANE,0.978109125
Rahta,SUGARCANE,0.934650721
Rahta,SUGARCANE,0.726329312
Rahta,SUGARCANE,0.985166285
Rahta,SUGARCANE,0.954633493
Rahta,SUGARCANE,0.707984316
Rahta,SUGARCANE,0.716747728
Rahta,SUGARCANE,0.836008593
Rahta,SUGARCANE,0.700097006
Rahta,SUGARCANE,0.892484933
Rahta,SUGARCANE,0.906457771
Rahta,SUGARCANE,0.825123823
Rahta,SUGARCANE,0.941509585
Rahta,SUGARCANE,0.788616295
Rahta,SUGARCANE,0.721027096
Rahta,SUGARCANE,0.81202776
Rahta,SUGARCANE,0.886827734
Rahta,SUGARCANE,0.860354599
Rahta,SUGARCANE,0.720687812
Rahta,SUGARCANE,0.748351649
Rahta,SUGARCANE,0.820536608
Rahta,SUGARCANE,0.945734153
Rahta,SUGARCANE,0.736910462
Rahta,SUGARCANE,0.760455561
Rahta,SUGARCANE,0.732578221
Rahta,SUGARCANE,0.721468031
Rahta,SUGARCANE,0.792512463
Rahta,SUGARCANE,0.757786402
Rahta,SUGARCANE,0.975232881
Rahta,SUGARCANE,0.780721086
Rahta,SUGARCANE,0.912665976
Rahta,SUGARCANE,0.733828873
Rahta,SUGARCANE,0.832078134
Rahta,SUGARCANE,0.77844928
Rahta,SUGARCANE,0.896586513
Rahta,SUGARCANE,0.71223077
Rahta,SUGARCANE,0.700553889
Rahta,SUGARCANE,0.751374446
Rahta,SUGARCANE,0.73313468
Rahta,SUGARCANE,0.902134972
Rahta,SUGARCANE,0.897688457
Rahta,SUGARCANE,0.890285896
Rahta,SUGARCANE,0.969043505
Rahta,SUGARCANE,0.977277015
Rahta,SUGARCANE,0.972591615
Rahta,SUGARCANE,0.95052819
Rahta,SUGARCANE,0.970130233
Rahta,SUGARCANE,0.79626762
Rahta,SUGARCANE,0.731212757
Rahta,SUGARCANE,0.800832138
Rahta,SUGARCANE,0.97630299
Rahta,SUGARCANE,0.790571984
Rahta,SUGARCANE,0.70600738
Rahta,SUGARCANE,0.792984662
Rahta,SUGARCANE,0.87609325
Rahta,SUGARCANE,0.906249754
Rahta,SUGARCANE,0.75571384
Rahta,SUGARCANE,0.782555729
Rahta,SUGARCANE,0.789777085
Rahta,SUGARCANE,0.880116894
Rahta,SUGARCANE,0.844180823
Rahta,SUGARCANE,0.837822115
Rahta,SUGARCANE,0.747039058
Rahta,SUGARCANE,0.954714127
Rahta,SUGARCANE,0.926272622
Rahta,SUGARCANE,0.877303424
Rahta,SUGARCANE,0.745640476
Rahta,SUGARCANE,0.97205606
Rahta,SUGARCANE,0.899117695
Rahta,SUGARCANE,0.905606918
Rahta,SUGARCANE,0.792513329
Rahta,SUGARCANE,0.804834478
Rahta,SUGARCANE,0.855123962
Rahta,SUGARCANE,0.877096686
Rahta,SUGARCANE,0.842803499
Rahta,SUGARCANE,0.884731491
Rahta,SUGARCANE,0.928937805
Rahta,SUGARCANE,0.802655368
Rahta,SUGARCANE,0.995161726
Rahta,SUGARCANE,0.782085973
Rahta,SUGARCANE,0.750346761
Rahta,SUGARCANE,0.746742808
Rahta,SUGARCANE,0.81008687
Rahta,SUGARCANE,0.968391707
Rahta,SUGARCANE,0.806402882
Rahta,SUGARCANE,0.744541241
Rahta,SUGARCANE,0.860105926
Rahta,SUGARCANE,0.939019646
Rahta,SUGARCANE,0.749732571
Rahta,SUGARCANE,0.923007519
Rahta,SUGARCANE,0.772956908
Rahta,SUGARCANE,0.714408607
Rahta,SUGARCANE,0.838467257
Rahta,SUGARCANE,0.820963581
Rahta,SUGARCANE,0.704115874
Rahta,SUGARCANE,0.798334986
Rahta,SUGARCANE,0.872886013
Rahta,SUGARCANE,0.728412979
Rahta,SUGARCANE,0.886068795
Rahta,SUGARCANE,0.745751943
Rahta,SUGARCANE,0.948202171
Rahta,SUGARCANE,0.726149665
Rahta,SUGARCANE,0.709434365
Rahta,SUGARCANE,0.75853584
Rahta,SUGARCANE,0.951880397
Rahta,SUGARCANE,0.745617948
Rahta,SUGARCANE,0.951879519
Rahta,SUGARCANE,0.961574093
Rahta,SUGARCANE,0.924047387
Rahta,SUGARCANE,0.820220736
Rahta,SUGARCANE,0.796423928
Rahta,SUGARCANE,0.916171185
Rahta,SUGARCANE,0.847888492
Rahta,SUGARCANE,0.821354085
Rahta,SUGARCANE,0.879477712
Rahta,SUGARCANE,0.942289386
Rahta,SUGARCANE,0.842647914
Rahta,SUGARCANE,0.971076213
Rahta,SUGARCANE,0.806905465
Rahta,SUGARCANE,0.946694366
Rahta,SUGARCANE,0.7665204
Rahta,SUGARCANE,0.876199827
Rahta,SUGARCANE,0.89710906
Rahta,SUGARCANE,0.722146142
Rahta,SUGARCANE,0.999178723
Rahta,SUGARCANE,0.752686541
Rahta,SUGARCANE,0.984091649
Rahta,SUGARCANE,0.843051137
Rahta,SUGARCANE,0.934187968
Rahta,SUGARCANE,0.882283949
Rahta,SUGARCANE,0.823127937
Rahta,SUGARCANE,0.819076275
Rahta,SUGARCANE,0.773132986
Rahta,SUGARCANE,0.954764281
Rahta,SUGARCANE,0.879279385
Rahta,SUGARCANE,0.983152957
Rahta,SUGARCANE,0.934220177
Rahta,SUGARCANE,0.843573455
Rahta,SUGARCANE,0.996498593
Rahta,SUGARCANE,0.949942983
Rahta,SUGARCANE,0.761297558
Rahta,SUGARCANE,0.995091703
Rahta,SUGARCANE,0.924266629
Rahta,SUGARCANE,0.707458461
Rahta,SUGARCANE,0.867376131
Rahta,SUGARCANE,0.906015298
Rahta,SUGARCANE,0.9266322
Rahta,SUGARCANE,0.835374675
Rahta,SUGARCANE,0.893811711
Rahta,SUGARCANE,0.799312694
Rahta,SUGARCANE,0.952636498
Rahta,SUGARCANE,0.934578101
Rahta,SUGARCANE,0.716000279
Rahta,SUGARCANE,0.736609246
Rahta,SUGARCANE,0.959909667
Rahta,SUGARCANE,0.7214775
Rahta,SUGARCANE,0.997048522
Rahta,SUGARCANE,0.865958001
Rahta,SUGARCANE,0.848083366
Rahta,SUGARCANE,0.735484493
Rahta,SUGARCANE,0.816555209
Rahta,SUGARCANE,0.700446982
Rahta,SUGARCANE,0.726582899
Rahta,SUGARCANE,0.955704558
Rahta,SUGARCANE,0.788496123
Rahta,SUGARCANE,0.907934967
Rahta,SUGARCANE,0.970678505
Rahta,SUGARCANE,0.958215539
Rahta,SUGARCANE,0.702553039
Rahta,SUGARCANE,0.908438006
Rahta,SUGARCANE,0.940964553
Rahta,SUGARCANE,0.877672302
Rahta,SUGARCANE,0.84494695
Rahta,SUGARCANE,0.712233091
Rahta,SUGARCANE,0.805316513
Rahta,SUGARCANE,0.904860379
Rahta,SUGARCANE,0.883701332
Rahta,SUGARCANE,0.755624139
Rahta,SUGARCANE,0.952903699
Rahta,SUGARCANE,0.844385037
Rahta,SUGARCANE,0.784393222
Rahta,SUGARCANE,0.867455454
Rahta,SUGARCANE,0.751676282
Rahta,SUGARCANE,0.973779443
Rahta,SUGARCANE,0.985594999
Rahta,SUGARCANE,0.892324881
Rahta,SUGARCANE,0.948456354
Rahta,SUGARCANE,0.957804837
Rahta,SUGARCANE,0.886494088
Rahta,SUGARCANE,0.890661767
Rahta,SUGARCANE,0.772867708
Rahta,SUGARCANE,0.886464676
Rahta,SUGARCANE,0.760402595
Rahta,SUGARCANE,0.834415128
Rahta,SUGARCANE,0.803171228
Rahta,SUGARCANE,0.95915915
Rahta,SUGARCANE,0.915477169
Rahta,SUGARCANE,0.885207235
Rahta,SUGARCANE,0.807959997
Rahta,SUGARCANE,0.877088201
Rahta,SUGARCANE,0.927231328
Rahta,SUGARCANE,0.794547313
Rahta,SUGARCANE,0.922497865
Rahta,SUGARCANE,0.80568209
Rahta,SUGARCANE,0.905306972
Rahta,SUGARCANE,0.910005526
Rahta,SUGARCANE,0.920127481
Rahta,SUGARCANE,0.798963715
Rahta,SUGARCANE,0.91333438
Rahta,SUGARCANE,0.739774572
Rahta,SUGARCANE,0.963987019
Rahta,SUGARCANE,0.982720261
Rahta,SUGARCANE,0.80609972
Rahta,SUGARCANE,0.98322193
Rahta,SUGARCANE,0.913380278
Rahta,SUGARCANE,0.784971622
Rahta,SUGARCANE,0.85193923
Rahta,SUGARCANE,0.818612406
Rahta,SUGARCANE,0.823541446
Rahta,SUGARCANE,0.862484018
Rahta,SUGARCANE,0.80739513
Rahta,SUGARCANE,0.958516498
Rahta,SUGARCANE,0.966978626
Rahta,SUGARCANE,0.922629318
Rahta,SUGARCANE,0.939288762
Rahta,SUGARCANE,0.736027546
Rahta,SUGARCANE,0.859917048
Rahta,SUGARCANE,0.763688805
Rahta,SUGARCANE,0.713558246
Rahta,SUGARCANE,0.851189673
Rahta,SUGARCANE,0.892919204
Rahta,SUGARCANE,0.860030968
Rahta,SUGARCANE,0.840422991
Rahta,SUGARCANE,0.995072725
Rahta,SUGARCANE,0.981909708
Rahta,SUGARCANE,0.748534672
Rahta,SUGARCANE,0.815017996
Rahta,SUGARCANE,0.897677671
Rahta,SUGARCANE,0.76401488
Rahta,SUGARCANE,0.878313827
Rahta,SUGARCANE,0.98682965
Rahta,SUGARCANE,0.98542794
Rahta,SUGARCANE,0.786763022
Rahta,SUGARCANE,0.908731613
Rahta,SUGARCANE,0.746610873
Rahta,SUGARCANE,0.912350788
Rahta,SUGARCANE,0.718580794
Rahta,SUGARCANE,0.9512117
Rahta,SUGARCANE,0.700807878
Rahta,SUGARCANE,0.924433615
Rahta,SUGARCANE,0.706646632
Rahta,SUGARCANE,0.801907371
Rahta,SUGARCANE,0.731594497
Rahta,SUGARCANE,0.896580021
Rahta,SUGARCANE,0.77097855
Rahta,SUGARCANE,0.958969887
Rahta,SUGARCANE,0.848589368
Rahta,SUGARCANE,0.927751492
Rahta,SUGARCANE,0.848404477
Rahta,SUGARCANE,0.758441241
Rahta,SUGARCANE,0.948435434
Rahta,SUGARCANE,0.994037014
Rahta,SUGARCANE,0.814441598
Rahta,SUGARCANE,0.760192598
Rahta,SUGARCANE,0.851899494
Rahta,SUGARCANE,0.810663585
Rahta,SUGARCANE,0.970589978
Rahta,SUGARCANE,0.808740443
Rahta,SUGARCANE,0.715505664
Rahta,SUGARCANE,0.909370535
Rahta,SUGARCANE,0.793425798
Rahta,SUGARCANE,0.933396866
Rahta,SUGARCANE,0.772970112
Rahta,SUGARCANE,0.893555972
Rahta,SUGARCANE,0.965630487
Rahta,SUGARCANE,0.749070493
Rahta,SUGARCANE,0.747567726
Rahta,SUGARCANE,0.908301134
Rahta,SUGARCANE,0.936372879
Rahta,SUGARCANE,0.752320228
Rahta,SUGARCANE,0.862857702
Rahta,SUGARCANE,0.942972051
Rahta,SUGARCANE,0.840119896
Rahta,SUGARCANE,0.738157102
Rahta,SUGARCANE,0.966673424
Rahta,SUGARCANE,0.774196655
Rahta,SUGARCANE,0.838267976
Rahta,SUGARCANE,0.790336352
Rahta,SUGARCANE,0.886570673
Rahta,SUGARCANE,0.990483075
Rahta,SUGARCANE,0.724694519
Rahta,SUGARCANE,0.829077917
Rahta,SUGARCANE,0.895690901
Rahta,SUGARCANE,0.877092651
Rahta,SUGARCANE,0.840196514
Rahta,SUGARCANE,0.711978202
Rahta,SUGARCANE,0.952863936
Rahta,SUGARCANE,0.770025856
Rahta,SUGARCANE,0.77724643
Rahta,SUGARCANE,0.779321888
Rahta,SUGARCANE,0.975972717
Rahta,SUGARCANE,0.783552448
Rahta,SUGARCANE,0.868468347
Rahta,SUGARCANE,0.994083088
Rahta,SUGARCANE,0.906419847
Rahta,SUGARCANE,0.814265197
Rahta,SUGARCANE,0.835176215
Rahta,SUGARCANE,0.790715606
Rahta,SUGARCANE,0.720739632
Rahta,SUGARCANE,0.963035043
Rahta,SUGARCANE,0.974512802
Rahta,SUGARCANE,0.995985968
Rahta,SUGARCANE,0.932570789
Rahta,SUGARCANE,0.966309444
Rahta,SUGARCANE,0.742392977
Rahta,SUGARCANE,0.835393991
Rahta,SUGARCANE,0.975882695
Rahta,SUGARCANE,0.731482631
Rahta,SUGARCANE,0.735567932
Rahta,SUGARCANE,0.783260133
Rahta,SUGARCANE,0.894695018
Rahta,SUGARCANE,0.927961093
Rahta,SUGARCANE,0.7949959
Rahta,SUGARCANE,0.756594033
Rahta,SUGARCANE,0.843496528
Rahta,SUGARCANE,0.873885449
Rahta,SUGARCANE,0.936589084
Rahta,SUGARCANE,0.740015017
Rahta,SUGARCANE,0.851703069
Rahta,SUGARCANE,0.742523191
Rahta,SUGARCANE,0.896017608
Rahta,SUGARCANE,0.776447902
Rahta,SUGARCANE,0.757025693
Rahta,SUGARCANE,0.957919131
Rahta,SUGARCANE,0.722328261
Rahta,SUGARCANE,0.797328549
Rahta,SUGARCANE,0.981481572
Rahta,SUGARCANE,0.993962528
Rahta,SUGARCANE,0.741168351
Rahta,SUGARCANE,0.847117492
Rahta,SUGARCANE,0.970624172
Rahta,SUGARCANE,0.868085563
Rahta,SUGARCANE,0.8308736
Rahta,SUGARCANE,0.706238619
Rahta,SUGARCANE,0.918425502
Rahta,SUGARCANE,0.794532785
Rahta,SUGARCANE,0.870102374
Rahta,SUGARCANE,0.857675078
Rahta,SUGARCANE,0.819905735
Rahta,SUGARCANE,0.815120665
Rahta,SUGARCANE,0.719324164
Rahta,SUGARCANE,0.785422657
Rahta,SUGARCANE,0.7740396
Rahta,SUGARCANE,0.981111361
Rahta,SUGARCANE,0.706060913
Rahta,SUGARCANE,0.899404725
Rahta,SUGARCANE,0.895415044
Rahta,SUGARCANE,0.954841525
Rahta,SUGARCANE,0.734282341
Shrirampur,SUGARCANE,0.87469745
Shrirampur,SUGARCANE,0.70202861
Shrirampur,SUGARCANE,0.770263529
Shrirampur,SUGARCANE,0.821524475
Shrirampur,SUGARCANE,0.829757363
Shrirampur,SUGARCANE,0.957927194
Shrirampur,SUGARCANE,0.996140798
Shrirampur,SUGARCANE,0.829895676
Shrirampur,SUGARCANE,0.877399763
Shrirampur,SUGARCANE,0.757510848
Shrirampur,SUGARCANE,0.783804142
Shrirampur,SUGARCANE,0.836757981
Shrirampur,SUGARCANE,0.860329067
Shrirampur,SUGARCANE,0.838234641
Shrirampur,SUGARCANE,0.818455359
Shrirampur,SUGARCANE,0.783389625
Shrirampur,SUGARCANE,0.846088921
Shrirampur,SUGARCANE,0.804128508
Shrirampur,SUGARCANE,0.713745216
Shrirampur,SUGARCANE,0.749300644
Shrirampur,SUGARCANE,0.983736292
Shrirampur,SUGARCANE,0.896184197
Shrirampur,SUGARCANE,0.902653172
Shrirampur,SUGARCANE,0.858623726
Shrirampur,SUGARCANE,0.947009973
Shrirampur,SUGARCANE,0.778850248
Shrirampur,SUGARCANE,0.898683594
Shrirampur,SUGARCANE,0.906840027
Shrirampur,SUGARCANE,0.923789977
Shrirampur,SUGARCANE,0.738632292
Shrirampur,SUGARCANE,0.919057095
Shrirampur,SUGARCANE,0.754851934
Shrirampur,SUGARCANE,0.967299648
Shrirampur,SUGARCANE,0.972668336
Shrirampur,SUGARCANE,0.72315068
Shrirampur,SUGARCANE,0.912479474
Shrirampur,SUGARCANE,0.749059556
Shrirampur,SUGARCANE,0.854277923
Shrirampur,SUGARCANE,0.783543985
Shrirampur,SUGARCANE,0.745379728
Shrirampur,SUGARCANE,0.995561344
Shrirampur,SUGARCANE,0.928290143
Shrirampur,SUGARCANE,0.981620669
Shrirampur,SUGARCANE,0.852918757
Shrirampur,SUGARCANE,0.91906252
Shrirampur,SUGARCANE,0.77791543
Shrirampur,SUGARCANE,0.926646338
Shrirampur,SUGARCANE,0.958084778
Shrirampur,SUGARCANE,0.868868757
Shrirampur,SUGARCANE,0.857406948
Shrirampur,SUGARCANE,0.707870965
Shrirampur,SUGARCANE,0.869667007
Shrirampur,SUGARCANE,0.732678108
Shrirampur,SUGARCANE,0.888667961
Shrirampur,SUGARCANE,0.965102464
Shrirampur,SUGARCANE,0.906094765
Shrirampur,SUGARCANE,0.974372251
Shrirampur,SUGARCANE,0.854398029
Shrirampur,SUGARCANE,0.994176812
Shrirampur,SUGARCANE,0.995444962
Shrirampur,SUGARCANE,0.806770276
Shrirampur,SUGARCANE,0.758728262
Shrirampur,SUGARCANE,0.979826871
Shrirampur,SUGARCANE,0.985029027
Shrirampur,SUGARCANE,0.752460041
Shrirampur,SUGARCANE,0.982299396
Shrirampur,SUGARCANE,0.803596722
Shrirampur,SUGARCANE,0.969870054
Shrirampur,SUGARCANE,0.72657192
Shrirampur,SUGARCANE,0.899239394
Shrirampur,SUGARCANE,0.708738663
Shrirampur,SUGARCANE,0.96368735
Shrirampur,SUGARCANE,0.709248643
Shrirampur,SUGARCANE,0.958962178
Shrirampur,SUGARCANE,0.772575539
Shrirampur,SUGARCANE,0.952164831
Shrirampur,SUGARCANE,0.921738947
Shrirampur,SUGARCANE,0.776056869
Shrirampur,SUGARCANE,0.743250705
Shrirampur,SUGARCANE,0.74654293
Shrirampur,SUGARCANE,0.720015102
Shrirampur,SUGARCANE,0.835783939
Shrirampur,SUGARCANE,0.86412114
Shrirampur,SUGARCANE,0.883424863
Shrirampur,SUGARCANE,0.937458344
Shrirampur,SUGARCANE,0.893428521
Shrirampur,SUGARCANE,0.74659972
Shrirampur,SUGARCANE,0.735232269
Shrirampur,SUGARCANE,0.7895091
Shrirampur,SUGARCANE,0.834425673
Shrirampur,SUGARCANE,0.744093478
Shrirampur,SUGARCANE,0.811396094
Shrirampur,SUGARCANE,0.835460696
Shrirampur,SUGARCANE,0.921871222
Shrirampur,SUGARCANE,0.925499799
Shrirampur,SUGARCANE,0.738913164
Shrirampur,SUGARCANE,0.896510425
Shrirampur,SUGARCANE,0.85167794
Shrirampur,SUGARCANE,0.702995756
Shrirampur,SUGARCANE,0.732054386
Shrirampur,SUGARCANE,0.746393544
Shrirampur,SUGARCANE,0.914410151
Shrirampur,SUGARCANE,0.868852333
Shrirampur,SUGARCANE,0.901726454
Shrirampur,SUGARCANE,0.900148941
Shrirampur,SUGARCANE,0.89568157
Shrirampur,SUGARCANE,0.730949075
Shrirampur,SUGARCANE,0.853582277
Shrirampur,SUGARCANE,0.746317606
Shrirampur,SUGARCANE,0.850607934
Shrirampur,SUGARCANE,0.759173838
Shrirampur,SUGARCANE,0.917244544
Shrirampur,SUGARCANE,0.84577748
Shrirampur,SUGARCANE,0.895218064
Shrirampur,SUGARCANE,0.793768349
Shrirampur,SUGARCANE,0.72802823
Shrirampur,SUGARCANE,0.888079337
Shrirampur,SUGARCANE,0.773891356
Shrirampur,SUGARCANE,0.820483353
Shrirampur,SUGARCANE,0.780217373
Shrirampur,SUGARCANE,0.724082696
Shrirampur,SUGARCANE,0.701117649
Shrirampur,SUGARCANE,0.713000185
Shrirampur,SUGARCANE,0.752367832
Shrirampur,SUGARCANE,0.752669396
Shrirampur,SUGARCANE,0.86650613
Shrirampur,SUGARCANE,0.996152377
Shrirampur,SUGARCANE,0.979041844
Shrirampur,SUGARCANE,0.806512361
Shrirampur,SUGARCANE,0.848538332
Shrirampur,SUGARCANE,0.991420633
Shrirampur,SUGARCANE,0.906182493
Shrirampur,SUGARCANE,0.934099366
Shrirampur,SUGARCANE,0.846285163
Shrirampur,SUGARCANE,0.884476564
Shrirampur,SUGARCANE,0.779833655
Shrirampur,SUGARCANE,0.790102142
Shrirampur,SUGARCANE,0.779929757
Shrirampur,SUGARCANE,0.930823887
Shrirampur,SUGARCANE,0.91563058
Shrirampur,SUGARCANE,0.929026533
Shrirampur,SUGARCANE,0.970789852
Shrirampur,SUGARCANE,0.763418803
Shrirampur,SUGARCANE,0.820506721
Shrirampur,SUGARCANE,0.874190883
Shrirampur,SUGARCANE,0.727405263
Shrirampur,SUGARCANE,0.938347467
Shrirampur,SUGARCANE,0.773107069
Shrirampur,SUGARCANE,0.716896152
Shrirampur,SUGARCANE,0.986700092
Shrirampur,SUGARCANE,0.987247077
Shrirampur,SUGARCANE,0.780527816
Shrirampur,SUGARCANE,0.905665563
Shrirampur,SUGARCANE,0.980016162
Shrirampur,SUGARCANE,0.809784914
Shrirampur,SUGARCANE,0.778694983
Shrirampur,SUGARCANE,0.851873111
Shrirampur,SUGARCANE,0.804674634
Shrirampur,SUGARCANE,0.795503168
Shrirampur,SUGARCANE,0.888532639
Shrirampur,SUGARCANE,0.956451098
Shrirampur,SUGARCANE,0.954190162
Shrirampur,SUGARCANE,0.941384056
Shrirampur,SUGARCANE,0.805313132
